,Loss_G,Loss_D,Loss_D_0
614,-2.3285503,-0.7791963,-3.4469008
615,-2.5919104,-0.7551066,-3.5647814
616,-2.6961036,-0.6035033,-3.552323
617,-2.4885404,-0.6520193,-3.4187534
618,-2.862712,-0.48752922,-3.6796489
619,-2.343974,-0.6480482,-3.271393
620,-2.987224,-0.3025325,-3.6421924
621,-2.512417,-0.63433355,-3.434468
622,-2.6267304,-0.5243502,-3.327051
623,-2.6822405,-0.4753546,-3.4697986
624,-2.946796,-0.5546653,-3.7502782
625,-2.6678684,-0.83055115,-3.7100627
626,-2.860623,-0.23136137,-3.4668841
627,-2.5186906,-0.6475602,-3.495793
628,-2.663066,-0.6484625,-3.5429554
629,-2.6009026,-0.51634014,-3.4255285
630,-2.5886755,-0.7916601,-3.6428428
631,-2.352836,-0.9634601,-3.5673034
632,-2.6735692,-0.50536907,-3.4413853
633,-2.7318215,-0.41656917,-3.3595
634,-2.652175,-0.5497402,-3.553957
635,-2.510027,-0.71928346,-3.6347764
636,-2.669382,-0.7633949,-3.7269
637,-2.464524,-0.51856655,-3.339202
