,Loss_G,Loss_D,Loss_D_0
341,-2.655963,-1.1924212,-4.0420513
342,-2.7848425,-1.3609676,-4.3983917
343,-2.9127839,-1.2191449,-4.4420843
344,-2.9257374,-1.2195654,-4.437689
345,-3.031241,-1.072078,-4.3649526
346,-2.7928042,-1.3854318,-4.4238
347,-3.1764328,-1.2400631,-4.799361
348,-3.1842463,-1.1757638,-4.644129
349,-3.3374348,-0.8522836,-4.468349
350,-3.2768745,-1.1306072,-4.6535454
351,-2.8166652,-1.2897816,-4.331666
352,-3.204459,-1.1535652,-4.6512666
353,-3.202456,-1.2736689,-4.679284
354,-3.3730104,-1.1386156,-4.8297653
355,-3.3068209,-1.2532778,-4.8436766
356,-3.4084945,-1.20311,-4.848966
357,-3.295033,-1.0711527,-4.6077924
358,-3.383801,-1.2928739,-4.883958
359,-3.3597052,-1.2033579,-4.944439
360,-3.3251576,-1.181532,-4.802059
361,-3.4767513,-1.0521388,-4.864097
362,-3.3902636,-1.2141819,-4.888008
363,-3.345893,-1.2970318,-4.936098
364,-3.3682122,-1.1685281,-4.8008356
365,-3.4261503,-1.3986514,-5.025201
366,-3.3756652,-1.1726063,-4.9802604
367,-3.1791363,-1.1640267,-4.702381
368,-3.1827235,-1.712277,-5.220503
369,-3.3044295,-1.2765493,-4.851095
370,-3.5858493,-1.2616937,-5.1911526
371,-3.4137304,-1.2402854,-4.947967
372,-3.5712862,-0.9506673,-4.8786683
373,-3.4834692,-1.584965,-5.285835
374,-3.5679893,-1.2852212,-5.2023897
375,-3.6537685,-1.0726058,-4.9848833
376,-3.5634353,-1.4755657,-5.3442316
377,-3.4540067,-1.3544699,-5.057515
378,-3.515449,-1.2951393,-5.1100574
379,-3.5443747,-1.0040046,-4.922515
380,-3.4311182,-1.5128794,-5.188246
381,-3.656423,-1.1107986,-4.9649386
382,-3.5600119,-1.1048832,-4.910595
383,-3.726689,-1.2136347,-5.2449784
384,-3.7447052,-1.1799977,-5.1227617
385,-3.6187181,-1.0680717,-5.024104
386,-3.5266953,-1.3602691,-5.178892
387,-3.6678958,-1.0972592,-4.9428864
388,-3.6770897,-1.32236,-5.302994
389,-3.5871775,-1.3898335,-5.26451
390,-3.6320758,-1.440536,-5.2337055
391,-3.7325802,-1.2395698,-5.201605
392,-3.797375,-1.5409149,-5.5323477
393,-3.7000413,-0.9672012,-4.9660454
394,-3.8143811,-1.1746773,-5.2668753
395,-3.7423785,-1.1019075,-5.089033
396,-3.6632962,-1.4377925,-5.3457174
397,-3.732303,-1.1766607,-5.194179
398,-3.723641,-1.1351686,-5.176709
399,-3.7363272,-1.1730452,-5.2133093
400,-3.6354206,-1.4926639,-5.370662
401,-3.6536036,-1.4325502,-5.347918
402,-3.623715,-1.401727,-5.2280264
403,-3.8453484,-1.2479296,-5.448142
404,-3.646525,-1.2154417,-5.122998
405,-3.8053799,-1.2106242,-5.3290854
406,-3.932551,-1.1589863,-5.4403877
407,-3.7672677,-1.3113263,-5.3683367
408,-3.9659548,-1.1636443,-5.424221
409,-3.6978135,-1.2559054,-5.2370434
410,-3.4624755,-1.5526736,-5.314782
411,-3.599604,-1.3465475,-5.2897744
412,-3.619162,-1.1255666,-5.062645
413,-3.7397823,-1.3148181,-5.319497
414,-3.7540812,-1.520291,-5.4569407
415,-3.9256291,-1.2295003,-5.492764
416,-3.7075915,-1.173994,-5.1748276
417,-3.8448236,-1.1326995,-5.2761064
418,-3.731717,-1.2889091,-5.3438606
419,-3.771162,-1.2894502,-5.3963966
420,-4.01995,-0.849686,-5.2705545
421,-3.7339106,-1.368162,-5.3990574
422,-3.9237022,-1.1462581,-5.364786
423,-3.6062593,-1.5493641,-5.290555
424,-3.8550074,-1.0233337,-5.1907015
425,-3.7788477,-1.2928219,-5.4172654
426,-3.9656327,-1.2033473,-5.557947
427,-3.801674,-1.2992492,-5.3907576
428,-3.6655045,-1.3274307,-5.359832
429,-3.8198686,-0.96440536,-5.2589393
430,-3.9476326,-1.2993041,-5.495969
431,-4.09822,-0.9732311,-5.4977384
432,-3.864768,-1.120517,-5.316537
433,-4.329262,-0.93024766,-5.5462713
434,-4.0772305,-1.3427039,-5.652714
435,-3.6925788,-1.3812411,-5.4099884
436,-3.78096,-1.5061727,-5.4808283
